brand,city,dealer_name,address,link_maps
mitsubishi,labuhan batu,PT. Sardana IndahBerlian Motor,"Jl. H.M. Said - Lintas Sumatera Arah Sigambal Rantau Prapat, Labuhan Batu","http://maps.google.com/?q=3.597693,98.684267"
mitsubishi,lampung selatan,PT. Budi Berlian Motor H. Mena,"Jl. Raya H. Mena Km. 15 Natar, Lampung Selatan","http://maps.google.com/?q=-5.323345,105.199766"
mitsubishi,lampung tengah,PT. LAUTAN BERLIAN UTAMA MOTOR,"Jl. Soekarno-Hatta Seputih Jaya Bandar Jaya, Lampung Tengah","http://maps.google.com/?q=-4.948499,105.212503"
mitsubishi,lumajang,PT. SUN STAR MOTOR,"Jl. Raya Probolinggo - Wonorejo, Lumajang","http://maps.google.com/?q=-8.134774,113.23349"
mitsubishi,madiun,PT. Prabasonta Berlian Motor,"Jl. Jend. Urip Sumoharjo No. 68, Madiun","http://maps.google.com/?q=-7.62386,111.534906"
mitsubishi,magelang,PT. BUMEN REDJA ABADI,"Jl. Mayjen Bambang Soegeng No. 7, Magelang","http://maps.google.com/?q=-7.46398,110.222427"
mitsubishi,malang,PT. SUN STAR MOTOR,"Jl. Panglima Sudirman No. 183 Singosari, Malang","http://maps.google.com/?q=-7.536064,112.238402"
mitsubishi,manado,PT. BOSOWA BERLIAN MOTOR,"Jl. Kairagi No. 36 Kec. Dimembe, Manado","http://maps.google.com/?q=1.501568,124.89069"
mitsubishi,mataram,PT. Berlian Cahaya Bima,"Jl. Selaparang No. 168 Cakranegara Mataram, Mataram","http://maps.google.com/?q=-8.587493,116.131895"
mitsubishi,mojokerto,PT. SRIKANDIDIAMOND INDAH MOTORS,"Jl. Ahmad Basuni No. 15 Sooko, Mojokerto","http://maps.google.com/?q=-7.501525,112.411265"
mitsubishi,padang sidempuan,PT. Sumatera Berlian Motors,"Jl. SM Raja Km. 6 No. 6 Batunadua Hapinis, Padang Sidempuan","http://maps.google.com/?q=3.320484,99.155485"
mitsubishi,palangka raya,PT. MURNI BERLIAN MOTORS,"Jl. Cilik Riwut Km. 45, Palangka Raya","http://maps.google.com/?q=-2.21,113.92"
mitsubishi,palopo,BOSOWA PALOPO,"Jl. Andi Jemma No. 65, , Palopo, 91911","http://maps.google.com/?q=-2.99102,120.19485"
mitsubishi,palu,PT. BOSOWA BERLIAN MOTOR,"Jl. RA. Kartini No. 51, Palu","http://maps.google.com/?q=1.089236,103.966567"
mitsubishi,pasuruan,BUMEN REDJA ABADI,"Jl. Raya Arjosari, , Pasuruan","http://maps.google.com/?q=-7.69142,112.96729"
mitsubishi,pekalongan,PT. ESA SAGARA AUTOTARA,"Jl. Dr. Sutomo No. 149, Pekalongan","http://maps.google.com/?q=-6.896143,109.675835"
mitsubishi,pontianak,PT. GEMILANG BERLIAN INDAH,"Jl. A. Yani II, Pontianak","http://maps.google.com/?q=-0.090807,109.372777"
mitsubishi,purwakarta,SRIKANDI PURWAKARTA,"Jl. Raya Purwakarta - Bandung, Mekargalih, Jatiluhur, , Purwakarta, 41152","http://maps.google.com/?q=-6.57378,107.43737"
mitsubishi,salatiga,PT. SUN STAR MOTOR,"Jl. Jend Sudirman No. 213, Salatiga","http://maps.google.com/?q=-7.33683,110.498817"
mitsubishi,samarinda,PT. Mahakam Berlian Samjaya,"Jl. Cipto Mangunkusumo No. 9 A, Samarinda","http://maps.google.com/?q=-0.556247,117.086492"
mitsubishi,serang,PT. Setiakawan MenaraMotor,"Jl. Daan Mogot No. 36, Serang","http://maps.google.com/?q=-6.123261,106.156165"
mitsubishi,serpong,BRA SERPONG,"Jl. Pahlawan Seribu, Sektor VI Blok 201 Kav. No. 3A & 5, Serpong, BSD City, , Serpong","http://maps.google.com/?q=-6.291212,106.66585"
mitsubishi,sidoarjo,PT. BUMEN REDJA ABADI,"Jl. Raya Candi No. 2, Sidoarjo","http://maps.google.com/?q=-7.458016,112.750966"
mitsubishi,sorong,PT. Tato Sakti,"Jl. Basuki Rahmat Km. 9, Sorong","http://maps.google.com/?q=-0.896558,131.319427"
mitsubishi,sragen,PT. SUN STAR MOTOR,"Jl. Raya Sukowati Km. 2, Sragen","http://maps.google.com/?q=-7.430091,111.008929"
mitsubishi,subang,SRIKANDI SUBANG,"Jl. Otto Iskandar Dinata No. 314,, Subang","http://maps.google.com/?q=-6.91954,109.6947"
mitsubishi,tabanan,PT. BUMEN REDJA ABADI,"Jl. Yudistira No. 21 Dsn. Megati Kelod Ds. Megati Kec. Selemadeg, Tabanan","http://maps.google.com/?q=-8.120636,115.093866"
mitsubishi,tasikmalaya,PT. DAHANA BERLIAN MOTOR,"Jl. HZ. Mustofa No. 347, , Tasikmalaya","http://maps.google.com/?q=-7.30183,108.19318"
mitsubishi,tegal,PT. MatahariBerlian Motor,"Jl. Kapten Sudibyo No. 125, Tegal","http://maps.google.com/?q=-6.858847,109.104766"
mitsubishi,tuban,PT. SRIKANDIDIAMOND INDAH MOTORS,"Jl. Letda Sucipto No. 88 Modokan, Tuban","http://maps.google.com/?q=-6.9,112.05"
mitsubishi,wonosobo,PT. SUN STAR MOTOR,"Jl. Raya Banjarnegara Km. 16, Wonosobo","http://maps.google.com/?q=-7.355577,109.913959"
daihatsu,bandung,Astra Daihatsu  Setiabudi Bandung,"Jl. Dr. Setiabudhi No. 176 RT.004 RW.05, Bandung, 40141","http://maps.google.com/?q=-6.866644,107.59387"
daihatsu,bekasi,Astra Daihatsu Harapan Indah,"Kawasan Kota Harapan Indah, Jl. Boulevard Raya kav commercial park I, No 9C, Kel Medan Satria, Bekasi, 17132","http://maps.google.com/?q=-6.184717,106.97508"
daihatsu,bogor,Astra Daihatsu Tajur,"JL Raya Tajur no. 255 , Bogor","http://maps.google.com/?q=-6.647284,106.842674"
daihatsu,denpasar,Astra Daihatsu,"Jl. Raya Sesetan No. 210 D-E, Banjar Lantang Bejuh, Kelurahan Sesetan, Denpasar","http://maps.google.com/?q=-8.699982,115.224485"
daihatsu,depok,Armada Auto Tara Daihatsu Depok,"Jl. Margonda Raya No.12, Depok, Depok","http://maps.google.com/?q=-6.376802,106.832669"
daihatsu,jakarta barat,DAW Puri Kembangan,"Jl. Kembangan Raya No. 6B 6C, Kembangan Utara, Jakarta Barat","http://maps.google.com/?q=-6.184598,106.732294"
daihatsu,jakarta pusat,Astra Daihatsu Harmoni,"Jl. Balikpapan No. 8, Jak Pus, Jakarta Pusat","http://maps.google.com/?q=6.170043,106.813629"
daihatsu,jakarta selatan,Tunas Cinere,"Jl. Cinere Raya Blok A No. 1 B 1 C, Cinere, Jakarta Selatan","http://maps.google.com/?q=-6.330495,106.784328"
daihatsu,jakarta timur,Pahlawan Revolusi,"Jl Pahlawan Revolusi No.5, Jakarta Timur","http://maps.google.com/?q=-6.234499,106.897136"
daihatsu,jakarta utara,Asco Semper,"Jl. Kramat Raya Blok F No. 14 A B, Jakarta Utara","http://maps.google.com/?q=-6.186326,106.844552"
daihatsu,makassar,Astra Daihatsu Makassar Panakukang,"JL Pengayoman no 23C-D Panakkukang , Makassar","http://maps.google.com/?q=-5.15835,119.440538"
daihatsu,medan,DAW Medan Ring Road,"Jl. Ring Road, Kel.Tanjung Rejo, Kec, Medan Sunggal No.11, Medan","http://maps.google.com/?q=3.590327,98.627008"
daihatsu,palembang,Astra Daihatsu Prabumulih,"Jl. Jend. Sudirman No. 12 Prabumulih, Palembang","http://maps.google.com/?q=-2.990934,104.756556"
daihatsu,pekanbaru,Astra Daihatsu Pekanbaru Panam,"Jl HR Subrantas No. 23 Km 12 Kec Tampan, Pekanbaru","http://maps.google.com/?q=0.533505,101.447404"
daihatsu,semarang,Astra Daihatsu Semarang Banyumanik,"Jl. Perintis Kemerdekaan no 203 Banyumanik, Semarang","http://maps.google.com/?q=-7.06559,110.412182"
daihatsu,surabaya,Astra Daihatsu Surabaya Pengampon,"Jl. Pengampon No. 67, Surabaya, 60161","http://maps.google.com/?q=-6.72233,108.570942"
daihatsu,surakarta,Mandiri Zirang Utama Solo,"Jl Kol sutarto ruko jebres square no 7-8, Surakarta","http://maps.google.com/?q=-7.560284,110.843184"
daihatsu,tangerang,Tunas Daihatsu Tangerang,"Jl. Raya Daan Mogot Km.23 No. 88, Tanah Tinggi, Tangerang, Tangerang","http://maps.google.com/?q=-6.166275,106.649183"
daihatsu,tangerang selatan,Astra Daihatsu Bintaro,"Kav Blok CBD A1 No. 9 - 10 Sektor 7 Bintaro Jaya, Kelurahan Pondok Jaya,Kecamatan Pondok Aren, Tangerang Selatan","http://maps.google.com/?q=-6.278508,106.72039"
daihatsu,yogyakarta,Astra Daihatsu,"JL Laksda Adi Sucipto KM 8,1 MAGUWOHARJO Depok Sleman , Yogyakarta","http://maps.google.com/?q=-7.767024,110.432167"
daihatsu,badung,Astra Daihatsu Badung Ngurah Rai,"Jl. By Pass Ngurah Rai No.99X, Kel.Kelan, Kec.Kuta, Badung, 80361","http://maps.google.com/?q=-876454,115.17832"
daihatsu,balikpapan,Astra Daihatsu Balikpapan,"Jl. Jend Sudirman no. 57, Balikpapan, Balikpapan","http://maps.google.com/?q=-1.27684,116.83233"
daihatsu,banda aceh,Astra Daihatsu Banda Aceh,"Jl. DR Muhammad Hasan No. 1-2-3A Batoh, Banda Aceh","http://maps.google.com/?q=5.536726,95.330059"
daihatsu,bandar lampung,Astra Daihatsu Lampung,"Jl. A. Yani No. 1, Tanjung karang - Bandar Lampung, Bandar Lampung","http://maps.google.com/?q=-5.42129,105.25475"
daihatsu,bangka tengah,Tri Mandiri Selaras Bangka,"Jalan Koba KM 6 No. 167 RT. 017 RW. 06 KEL. DUL KEC. Pangkalan Baru Kab. Bangka Tengah, Bangka Tengah","http://maps.google.com/?q=-6.139456,106.890868"
daihatsu,banjarmasin,Nusantara Indah Banjarmasin,"Jl. A. Yani Km 4 No. 323, Banjarmasin, Banjarmasin","http://maps.google.com/?q=-3.31438,114.61824"
daihatsu,banyumas,Armada International Motor Purwokerto,"Jl. Gerilya Timur No. 28, Purwokerto, Banyumas","http://maps.google.com/?q=-7.442397,109.230261"
daihatsu,banyuwangi,Asco Daihatsu Banyuwangi,"Jl. S. Parman no. 74, Banyuwangi, 68419","http://maps.google.com/?q=-8.243965,114.351945"
daihatsu,bengkulu,Tunas Bengkulu,"Jl. Pangeran Natadirja Km 7.5, Kelurahan Jalan Gedang, Kecamatan Gading Cempaka, Kota Bengkulu, Bengkulu","http://maps.google.com/?q=-3.821256,102.29735"
daihatsu,bitung,Astra Daihatsu Bitung,"Jl. Walanda Maramis No. 81, Madidir Ureh, Bitung, Bitung","http://maps.google.com/?q=1.44444,125.17275"
daihatsu,blitar,Astra Daihatsu,"Jl Cepaka Kav.2 (Ruko Cepaka), Blitar","http://maps.google.com/?q=-8.094786,112.172828"
daihatsu,bojonegoro,Kharisma Sejahtera Bojonegoro,"Jl. Veteran Ruko CDBB No. 7-8, Bojonegoro","http://maps.google.com/?q=-6.186705,106.808122"
daihatsu,bone,Makasar Raya Motor Bone,"Jl. Jend. A. Yani No. 1, Bone - Watampone, Bone","http://maps.google.com/?q=-5.17862,119.40846"
daihatsu,bontang,Astra Daihatsu,"Jl. Bayangkara No. 13, Km 6, Bontang, Bontang","http://maps.google.com/?q=0.133333,117.5"
daihatsu,bukittinggi,Astra Daihatsu Bukit Tinggi,"Pertokoan Jambu Air Permai No. 134-136 Jl. Raya Kapas Panji KM.3 Jambu Air, Bukittinggi","http://maps.google.com/?q=-0.305556,100.369167"
daihatsu,buleleng,Astra Daihatsu,"Jl. A. Yani no 93BC, Kab. Buleleng, Singaraja, Buleleng","http://maps.google.com/?q=-6.890745,109.638472"
daihatsu,cilacap,Armada International Motor Cilacap,"Jl. Perintis Kemerdekaan Rt.05/01 Kel. Kebonmanis Kec. Cilacap Utara, Cilacap","http://maps.google.com/?q=-7.687827,109.040192"
daihatsu,cilegon,Tunas Cilegon,"Jl. Raya Serang No 17 Kadipaten ( Depan PCI) Cilegon Banten, Cilegon","http://maps.google.com/?q=-6.033447,106.082309"
daihatsu,cirebon,Astra Daihatsu,"Jl. Merdeka Barat No. 76 Ciledug, Cirebon","http://maps.google.com/?q=-6.892904,108.751825"
daihatsu,garut,Tunas Daihatsu,"Jl. Otto Iskandardinata No. 181 Kel. Tarogong Kec. Tarogong Kidul Kab, Garut","http://maps.google.com/?q=-7.175879,107.870235"
daihatsu,gianyar,Astra Daihatsu,"Jl. Br. Blah Tanah Ds. Batuan Sukawati, Gianyar","http://maps.google.com/?q=-8.550198,115.34302"
daihatsu,gorontalo,Astra Daihatsu,"JL. H.NANI WARTABONE NO 43 (ex Jl. A. Yani No 43), Gorontalo","http://maps.google.com/?q=0.533333,123.066667"
daihatsu,gresik,Astra Daihatsu Gresik,"Jl. Raya Veteran, Desa Segoromadu, Kec. Kebomas, Gresik","http://maps.google.com/?q=-7.19252,112.645766"
daihatsu,jambi,Surya Sentosa Jambi,"Jl. Kol. Abun Jani No. 9, Jambi, 36129","http://maps.google.com/?q=-1.613212,103.593301"
daihatsu,jayapura,SMA Jayapura,"Jl Raya Abepura, Kelurahan Entrop, Jayapura Selatan, Jayapura","http://maps.google.com/?q=-2.560397,140.669"
daihatsu,jember,Asco Daihatsu Jember,"Jl. Raya Hayam Wuruk No. 161, Jember, 68131","http://maps.google.com/?q=-6.889114,109.674296"
daihatsu,jombang,Astra Daihatsu Jombang,"JL SUKARNO HATTA, RUKO CEMPAKA MAS A3, JOMBANG, Jombang","http://maps.google.com/?q=-7.537725,112.250927"
daihatsu,karawang,Astra Daihatsu Karawang,"Jalan Galuh Mas Raya Blok CBD, Blok D5, No. 01, Sukaluyu, Teluk Jambe Timur, Karawang, 41361","http://maps.google.com/?q=-6.325464,107.291795"
daihatsu,kebumen,Astra Daihatsu,"Jl.Pahlawan no 127, Kebumen","http://maps.google.com/?q=-7.667249,109.650735"
daihatsu,kediri,Astra Daihatsu Kediri,"Jl. Soekarno Hatta No. 152, Kediri, Kediri","http://maps.google.com/?q=-7.80608,112.03413"
daihatsu,kendari,Makasar Raya Motor Kendari,"Jl. Dr. Moh. Hatta no. 71, Kendari, Kendari","http://maps.google.com/?q=-23.02606,-45.54237"
daihatsu,klaten,Astra Daihatsu Klaten,"Jl. Raya Solo  Yogyakarta km.4, Desa Belangwetan, Kec. Klaten utara Kab. Klaten, Jawa Tengah, Klaten","http://maps.google.com/?q=-7.744943,110.527283"
daihatsu,kolaka,Makasar Raya Motor Kolaka,"Jl. Pramuka No. 45 Kolaka, Kolaka","http://maps.google.com/?q=-3.51945,120.90762"
daihatsu,kotamobagu,Astra Daihatsu Kotamobagu,"Jl. Gatot Subroto Malinau, Kotamobagu","http://maps.google.com/?q=0.733178,124.290594"
daihatsu,kudus,Karya Zirang Utama Kudus,"Jl. AKBP R. Agil Kusumadya no. 22, Kudus","http://maps.google.com/?q=-6.827635,110.831499"
daihatsu,kupang,Prima Parama Mobilindo Kupang,"Jl. Raya Timur Raya No 168, Kupang, Kupang","http://maps.google.com/?q=-1.27684,116.83233"
daihatsu,kutai kartanegara,Astra Daihatsu,"Jl. Pesut, Kelurahan Timbau, Tenggarong, Kutai Kartanegara","http://maps.google.com/?q=-0.439854,116.98919"
daihatsu,kutai timur,Astra Daihatsu,"Jl. Yos Sudarso No. 2, Sangatta, Kutai Timur","http://maps.google.com/?q=0.502328,117.533614"
daihatsu,labuhan batu,Capella Rantau Prapat,"Jl. A. Yani No. 84-86, Rantau Prapat, Labuhan Batu","http://maps.google.com/?q=2.098882,99.831429"
daihatsu,lampung barat,Prima Parama Mobilindo Mataram Cakranegara,"Jl. AA. Gde Ngurah No. 68-70-72, Lombok Barat, Lampung Barat","http://maps.google.com/?q=-8.60179,116.12887"
daihatsu,lampung selatan,Tunas Lampung,"Jl. Raya Hajimena No.999 Natar Kabupaten Lampung Selatan, Lampung Selatan","http://maps.google.com/?q=-5.352541,105.218939"
daihatsu,lampung tengah,Astra Daihatsu Bandar Jaya,"Jl. Proklamator Raya No. 81D, Bandarjaya, Lampung Tengah, Lampung Tengah","http://maps.google.com/?q=-7.02622,109.90751"
daihatsu,lombok timur,Prima Parama Mobilindo,"Jl. PB Sudirman blok BB-15, Komplek PTC, Pancor, Lombok Timur, Lombok Timur","http://maps.google.com/?q=-8.157913,113.443587"
daihatsu,lumajang,ASCO Daihatsu LUMAJANG,"Jl. Slamet Wardoyo No. 4, Lumajang, 67316","http://maps.google.com/?q=-8.135037,113.21312"
daihatsu,madiun,Jolo Motor Madiun,"Jl. Cokroaminoto No.96, Madiun, Madiun","http://maps.google.com/?q=-7.63642,111.51951"
daihatsu,magelang,Armada International Motor Magelang,"Jl.Soekarno Hatta, Tidar, Magelang , Magelang, 56125","http://maps.google.com/?q=-7.500965,110.229674"
daihatsu,malang,Astra Daihatsu Malang Kebon Sari,"Jl Arief Margono No. 25, Malang","http://maps.google.com/?q=-7.985783,112.62413"
daihatsu,mamuju,Jujur Jaya Sakti Mamuju,"Jl. Dipenogoro, Kompleks Ruko Ps. Regional Blok C1/C2, Mamuju","http://maps.google.com/?q=-2.688364,118.877397"
daihatsu,manado,Kharisma Manado,"Jl. Sam Ratulangi No 422 Ruko 16-18, Kel. Ranotana, Kec. Sario, Manado","http://maps.google.com/?q=1.491701,124.842843"
daihatsu,mataram,Prima Parama Mobilindo Mataram Bertais,"Jl. Raya Sandubaya No. 688, Bertais, Mataram, Lombok, Mataram","http://maps.google.com/?q=-8.59323,116.16469"
daihatsu,mojokerto,Astra Daihatsu,"Jl. Gajahmada No. 36, Mojokerto","http://maps.google.com/?q=-7.465433,112.439573"
daihatsu,padang lawas utara,Astra Daihatsu Padang,"Jl. Khatib Sulaiman No. 101 Kel. Ulak Karang, Kec. Padang Utara, Ulak Karang Utara, Padang Utara, Sumatera Barat, 25173, Indonesia, Padang Lawas Utara, 25173","http://maps.google.com/?q=-0.908059,100.353207"
daihatsu,padang sidempuan,Capella Padang Sidempuan,"JL.Sudirman No.8 G, Padang Sidempuan","http://maps.google.com/?q=1.383305,99.266789"
daihatsu,palangka raya,Tri Mandiri Sejati Palangkaraya,"Jl. Tjilik Riyut, km. 7.8 Palangkaraya, Palangka Raya","http://maps.google.com/?q=-3.362797,114.635237"
daihatsu,palopo,Astra Daihatsu Makassar Urip Sumoharjo,"Astra Daihatsu Makassar Urip Sumoharjo, Palopo","http://maps.google.com/?q=-5.13732,119.44096"
daihatsu,palu,Kharisma Sentosa Palu,"Jl. Emi Saelan No. 5, Palu","http://maps.google.com/?q=-0.91411,119.876294"
daihatsu,pamekasan,Karunia Motor Pamekasan,"Jl. Jokotole No. 53, Pamekasan","http://maps.google.com/?q=-7.160371,113.482658"
daihatsu,pandeglang,PT. Pradhana Raya Mobilindo,"Ruko Pandeglang Blok 007 Ps66, Cigadung, Karang Tanjung, Pandeglang","http://maps.google.com/?q=-6.279802,106.110204"
daihatsu,pasuruan,Astra Daihatsu Pasuruan,"Jl. Veteran no.9, Ruko Blok M. 10-11, Pasuruan","http://maps.google.com/?q=-7.646404,112.916336"
daihatsu,pekalongan,Astra Daihatsu Pekalongan,"JL. Dr. Sutomo No.12-14, Pekalongan","http://maps.google.com/?q=2.95534,99.062726"
daihatsu,pematang siantar,Capella Pematang Siantar,"Jln.Medan Km.6 Simpang Karangsari, Pematang Siantar, Pematang Siantar","http://maps.google.com/?q=2.962654,99.070289"
daihatsu,penajam paser utara,Astra Daihatsu,"Jl. Provinsi km.3 Giri Mukti, Penajam Paser Utara","http://maps.google.com/?q=-0.35533,111.753191"
daihatsu,ponorogo,Jolo Motor Ponorogo,"Jl. Jendral Sudirman No. 60, Ponorogo","http://maps.google.com/?q=-7.871931,111.465045"
daihatsu,pontianak,Astra Daihatsu Pontianak Imam Bonjol,"Jl. Imam Bonjol No. 529, Pontianak, Pontianak","http://maps.google.com/?q=-0.04714,109.3546"
daihatsu,purwakarta,PT AstrabInternational Tbk - Daihatsu,"JL . RE Martadinata No.39B ( Jln Tengah Depan Bank Mandiri ) Nagri Tengah , Purwakarta, 41114","http://maps.google.com/?q=-6.55426,107.44365"
daihatsu,salatiga,Karya Zirang Utama Salatiga,"Jl.Osamaliki 17 (sebelah RSUD), Salatiga, Salatiga","http://maps.google.com/?q=-7.327561,110.49606"
daihatsu,samarinda,Tri Mandiri Selaras Samarinda,"Jl. Jend. Ahmad Yani No. 9 RT. 18, Temindung Permai, Samarinda","http://maps.google.com/?q=-1.255681,116.838526"
daihatsu,serang,Astra Daihatsu Serang,"Jl. Jend Sudirman No. 45 RT 01 RW 01 Link Penancangan, Serang Banten 42124, Serang, 42124","http://maps.google.com/?q=-6.139456,106.890868"
daihatsu,serpong,Astra Daihatsu Bumi Serpong Damai,"Perum BSD Blok 405/2A sektor 8, Serpong","http://maps.google.com/?q=-6.291284,106.665513"
daihatsu,sidoarjo,Astra Daihatsu Sidoarjo,"JL. SUNANDAR PRIYOSUDARMO NO. 3 SIDOKARE SIDOARJO, Sidoarjo","http://maps.google.com/?q=-7.46218,112.43831"
daihatsu,sorong,SMA Sorong,"Jl Besuki RahmatKM 9,5 Depan Hotel Klabra, Sorong, Papua Barat, Sorong","http://maps.google.com/?q=-1.27684,116.83233"
daihatsu,sragen,Mandiri Zirang Utama Sragen,"Jl raya sukowati 447, Sragen","http://maps.google.com/?q=-7.426564,111.026595"
daihatsu,subang,Astra Daihatsu,"Jl. Otto Iskandardinata no. 314, Subang","http://maps.google.com/?q=-6.550464,107.775755"
daihatsu,sumbawa barat,Prima Parama Mobilindo Sumbawa,"Jl. Hasanuddin No. 38 Sumbawa Besar, Sumbawa Barat","http://maps.google.com/?q=-6.92611,107.61225"
daihatsu,tabanan,Astra Daihatsu,"Jl. Raya Bypass Kediri No. 88 D, Tabanan","http://maps.google.com/?q=-7.861876,112.03298"
daihatsu,tasikmalaya,Astra Daihatsu,"Jl. HZ. Mustofa No. 349 , Tasikmalaya","http://maps.google.com/?q=-7.333333,108.2"
daihatsu,tebing tinggi,Capella Tebing Tinggi,"Kompleks Sudirman Business Centre No. A5, Jl. Jend. Sudirman, Kel. Sri Padang, Kec. Rambutan, Tebing Tinggi","http://maps.google.com/?q=3.328266,99.158644"
daihatsu,tegal,Astra Daihatsu Tegal,"Jl. Kol. Sugiono No. 104, Tegal, Tegal","http://maps.google.com/?q=-6.868614,109.121145"
daihatsu,tuban,Astra Daihatsu Tuban,"Jl. Basuki Rachmat No.97, Tuban","http://maps.google.com/?q=-6.563686,107.440605"
daihatsu,wonosobo,Armada International Motor Wonosobo,"Jl. Jogonegoro Km 1, Wonosobo","http://maps.google.com/?q=-7.355577,109.913959"
wuling,bandung,Arista Bandung Soekarno Hatta,"Jl. Soekarno Hatta No. 729 A, Jatisari, Buah Batu, Bandung","http://maps.google.com/?q=-6.938417,107.66821"
wuling,bekasi,Arista Summarecon Bekasi,"Kawasan Automotive Exhibition Center, Jl. Boulevard Selatan Blok VA No.1-2, Bekasi, 17143","http://maps.google.com/?q=-6.226532,107.003919"
wuling,bogor,WULING ARISTA CIBINONG,"Jl. Raya Mayor Oking Jaya Atmaja, Ciriung, Cibinong, Bogor, 16918","http://maps.google.com/?q=-6.473323,106.863008"
wuling,denpasar,Hanawa Denpasar Gatsu,"Jl. Gatot Subroto Timur No.234, Tohpati, Kesiman Kertalangu, Denpasar, 80239","http://maps.google.com/?q=-8.635089,115.250096"
wuling,depok,Wuling Jatijajar,"Jl. Raya Bogor KM. 36 No. 5, Kel. Sukamaju, Kec. Cilodong, Depok","http://maps.google.com/?q=-6.40878,106.861693"
wuling,jakarta barat,Wuling Kapuk 1,"Jl. Lkr. Luar No.129, RW.2, Cengkareng Tim., Cengkareng, , Jakarta Barat, 11730","http://maps.google.com/?q=-6.151348,106.727142"
wuling,jakarta pusat,Arista Garuda,"Jl. Garuda No. 74, Kemayoran, Jakarta Pusat","http://maps.google.com/?q=-6.161026,106.847653"
wuling,jakarta selatan,Prima Fatmawati,"Jl. RS. Fatmawati No. 45 A-E RT.002/RW.005, Cipete Selatan, Cilandak, Jakarta Selatan","http://maps.google.com/?q=-6.267574,106.795418"
wuling,jakarta timur,Maju Motor Pondok Gede,"Jl. Raya Pondok Gede No 49, Lubang Buaya, Cipayung, Jakarta Timur, 13810","http://maps.google.com/?q=-6.290425,106.857427"
wuling,jakarta utara,Wuling Muara Karang,"Jl. Muara Karang, Jakarta Utara, 14450","http://maps.google.com/?q=-6.116683,106.779791"
wuling,makassar,Kumala Makassar,"JL. Pettarani / 98 B, Makassar, 90222","http://maps.google.com/?q=-5.157657,119.436428"
wuling,medan,Arista Medan,"Jl. Ring Road, Ruko Mega Bisnis Center Blok A-1 No 288-289, Kel Tanjung Rejo, Medan","http://maps.google.com/?q=-0.484639,117.094992"
wuling,palembang,Maju Motor Palembang,"Jl. Soekarno Hatta No. 999, Palembang, 30153","http://maps.google.com/?q=-2.981769,104.716256"
wuling,pekanbaru,Arista Pekanbaru,"Jl. Jenderal Sudirman No. 228, Tangkerang Tengah , Marpoyan Damai, Pekanbaru, 28125","http://maps.google.com/?q=0.488717,101.454439"
wuling,semarang,AJM Semarang,"Jl. Raden Patah 237, Semarang","http://maps.google.com/?q=-6.961479,110.439776"
wuling,surabaya,Arista HR Muhammad,"Jl. H.R. Muhammad No. 132, Surabaya, 60226","http://maps.google.com/?q=-7.282687,112.688244"
wuling,surakarta,AJM Solo,"Jl. Raya Solo-Surakarta Km. 8 Pabelan, Surakarta, 57163","http://maps.google.com/?q=-7.560884,110.760957"
wuling,tangerang,Maju Motor Imam Bonjol,"Jl. Imam Bonjol no 10,Panunggangan Barat, Cibodas, Tangerang, 10310","http://maps.google.com/?q=-6.199306,106.827548"
wuling,tangerang selatan,Maju Motor Ciputat,"Jl. RE Martadinata, Ciputat, Tangerang Selatan, 15411","http://maps.google.com/?q=-6.331314,106.749844"
wuling,yogyakarta,AJM Yogyakarta,"Jl. Ringroad Utara No. 67, Yogyakarta, 55281","http://maps.google.com/?q=-7.750169,110.364087"
wuling,balikpapan,Arista Balikpapan,"Jl. Jenderal Sudirman no 708, Balikpapan","http://maps.google.com/?q=-1.273788,116.874767"
wuling,banda aceh,Arista Banda Aceh,"Jl. Dr. Moh Hasan No. 6 - 7, Dusun Tgk Chik Gampong Lamdom Kec, Banda Aceh","http://maps.google.com/?q=5.529669,95.330193"
wuling,bandar lampung,Wuling Lampung,"Jl. ZA Pagar Alam No.9, Rajabasa, Bandar Lampung, 35142","http://maps.google.com/?q=-5.376385,105.248651"
wuling,banjarmasin,Arista Banjarmasin,"Jl. A. Yani Km 15,47 Kel. Gambut Kec. Gambut Kab, Banjarmasin","http://maps.google.com/?q=-3.413673,114.673383"
wuling,banyumas,AJM Purwokerto,"Jl. Soepardjo Rustam No.78 Pritgantil Sokaraja, Banyumas","http://maps.google.com/?q=-7.453687,109.282778"
wuling,banyuwangi,Arista Banyuwangi,"Jl. LetJen S. Parman No.89A, Pakis, Banyuwangi","http://maps.google.com/?q=-8.241668,114.352033"
wuling,bengkulu,Arista Bengkulu,"Jl. S. Parman No. 167, Bengkulu, 38222","http://maps.google.com/?q=-3.800436,102.272629"
wuling,bone,Kumala Bone,"Jl. Sukawati, Kel. Macege, Kec. Tanete Riattang Barat, Bone","http://maps.google.com/?q=-4.5453,120.31978"
wuling,cirebon,Arista Cirebon,"Jl. Raya Plumbon No. 9, Plumbon, Cirebon, 45154","http://maps.google.com/?q=-6.704753,108.504691"
wuling,garut,Arista Garut,"Ruko Otista Pratama, Jl. Otista No. 4B Blok Pasawahan, RT 1, RW 2, Kel. Tanah Ujung, Kec. Tarogong Kaler, Garut","http://maps.google.com/?q=-6.98389,106.55611"
wuling,gorontalo,Kumala Gorontalo,"Jl. H. Nani Wartabone, Gorontalo, 96134","http://maps.google.com/?q=0.537519,123.060654"
